"","anno","cluster","x_centroid","y_centroid","cells","rep"
"13098","Stromal","c3",497.109197998047,396.593637084961,"13098","rep2"
"13120","T_Cells","c6",497.273760986328,381.501545715332,"13120","rep2"
"13122","Macrophages","c4",492.500500488281,387.373777770996,"13122","rep2"
"13132","Myoepithelial","c5",488.957415771484,421.734187316895,"13132","rep2"
"13137","Myoepithelial","c5",488.317892456055,433.833898925781,"13137","rep2"
"13139","Myoepithelial","c5",495.068450927734,443.691024780273,"13139","rep2"
"13243","Stromal","c3",462.001873779297,253.887435913086,"13243","rep2"
"13244","Tumor","c1",463.649008178711,271.22914276123,"13244","rep2"
"13245","Tumor","c1",466.390237426758,283.311889648438,"13245","rep2"
"13246","Stromal","c3",463.365588378906,230.493188476562,"13246","rep2"
"13248","Tumor","c1",475.54049987793,286.678842163086,"13248","rep2"
"13249","Tumor","c1",478.228552246094,269.637001037598,"13249","rep2"
"13250","Tumor","c1",479.983181762695,234.811099243164,"13250","rep2"
"13251","Tumor","c1",478.672695922852,245.683903503418,"13251","rep2"
"13252","Tumor","c1",486.656127929688,287.009031677246,"13252","rep2"
"13253","Tumor","c1",483.255972290039,253.714260864258,"13253","rep2"
"13254","Tumor","c1",484.061978149414,302.913458251953,"13254","rep2"
"13255","Tumor","c1",485.683068847656,324.728533935547,"13255","rep2"
"13256","Tumor","c1",482.691207885742,333.786190795898,"13256","rep2"
"13257","Tumor","c1",491.01575012207,236.646946716309,"13257","rep2"
"13258","Tumor","c1",488.665902709961,260.379840087891,"13258","rep2"
"13260","Tumor","c1",491.446249389648,273.760751342773,"13260","rep2"
"13261","Tumor","c1",493.518176269531,304.361036682129,"13261","rep2"
"13262","Tumor","c1",490.804235839844,222.823474121094,"13262","rep2"
"13263","Tumor","c1",491.653561401367,317.945654296875,"13263","rep2"
"13264","Tumor","c1",494.892422485352,339.531343078613,"13264","rep2"
"13265","Tumor","c1",497.17197265625,254.799639892578,"13265","rep2"
"13266","Tumor","c1",497.053323364258,288.04079284668,"13266","rep2"
"13267","Tumor","c1",499.90625,331.657299804688,"13267","rep2"
"13269","Tumor","c1",499.729754638672,242.767372131348,"13269","rep2"
"13318","T_Cells","c6",396.472782897949,248.584896850586,"13318","rep2"
"13319","Stromal","c3",420.046482849121,244.445478820801,"13319","rep2"
"13320","Stromal","c3",410.684083557129,255.849714660645,"13320","rep2"
"13321","Stromal","c3",416.436239624023,257.663331604004,"13321","rep2"
"13322","Stromal","c3",405.72688293457,260.170530700684,"13322","rep2"
"13323","Stromal","c3",432.126635742187,255.677836608887,"13323","rep2"
"13324","Endothelial","c8",393.602528381348,266.643142700195,"13324","rep2"
"13325","T_Cells","c6",404.479716491699,271.364912414551,"13325","rep2"
"13326","Stromal","c3",444.484268188477,271.537750244141,"13326","rep2"
"13327","Endothelial","c8",397.932345581055,278.009039306641,"13327","rep2"
"13328","Stromal","c3",421.839633178711,276.295887756348,"13328","rep2"
"13329","Stromal","c3",411.067735290527,278.934991455078,"13329","rep2"
"13330","Stromal","c3",394.161611938477,285.471908569336,"13330","rep2"
"13331","Stromal","c3",409.744564819336,286.771110534668,"13331","rep2"
"13333","Stromal","c3",408.549174499512,294.560641479492,"13333","rep2"
"13334","Stromal","c3",428.32233581543,290.329266357422,"13334","rep2"
"13336","B_Cells","c7",397.423196411133,298.332775878906,"13336","rep2"
"13338","Stromal","c3",432.171122741699,304.013467407227,"13338","rep2"
"13339","Endothelial","c8",419.164343261719,302.905416870117,"13339","rep2"
"13340","B_Cells","c7",407.881246948242,307.703060913086,"13340","rep2"
"13341","Stromal","c3",398.987634277344,313.249176025391,"13341","rep2"
"13343","Stromal","c3",422.944856262207,318.209593200684,"13343","rep2"
"13344","B_Cells","c7",447.447543334961,317.103228759766,"13344","rep2"
"13346","Stromal","c3",433.981549072266,319.717793273926,"13346","rep2"
"13347","Macrophages","c4",414.260760498047,323.592338562012,"13347","rep2"
"13348","T_Cells","c6",407.149584960937,324.781918334961,"13348","rep2"
"13349","Stromal","c3",464.425079345703,327.118276977539,"13349","rep2"
"13352","T_Cells","c6",400.228108215332,333.640875244141,"13352","rep2"
"13353","Stromal","c3",424.697695922852,332.198406982422,"13353","rep2"
"13354","T_Cells","c6",412.534768676758,333.938095092773,"13354","rep2"
"13355","T_Cells","c6",455.021124267578,340.069000244141,"13355","rep2"
"13356","Stromal","c3",428.640463256836,337.792874145508,"13356","rep2"
"13357","Endothelial","c8",433.616184997559,336.508976745605,"13357","rep2"
"13358","T_Cells","c6",409.79499206543,340.899726867676,"13358","rep2"
"13359","T_Cells","c6",425.628135681152,340.787173461914,"13359","rep2"
"13360","Macrophages","c4",420.60224609375,341.140864562988,"13360","rep2"
"13361","Endothelial","c8",430.680561828613,343.158006286621,"13361","rep2"
"13363","Stromal","c3",436.005902099609,346.814292907715,"13363","rep2"
"13364","Stromal","c3",421.90510559082,346.560029602051,"13364","rep2"
"13365","T_Cells","c6",430.280541992187,349.071223449707,"13365","rep2"
"13366","B_Cells","c7",412.005490112305,347.961434936523,"13366","rep2"
"13367","B_Cells","c7",417.792353820801,352.359059143066,"13367","rep2"
"13368","Stromal","c3",394.655197143555,352.215922546387,"13368","rep2"
"13370","Stromal","c3",428.355824279785,354.815675354004,"13370","rep2"
"13371","Macrophages","c4",421.579066467285,357.692233276367,"13371","rep2"
"13372","Stromal","c3",434.819175720215,357.025109863281,"13372","rep2"
"13373","T_Cells","c6",408.031465148926,362.412005615234,"13373","rep2"
"13374","Stromal","c3",443.248022460937,357.315351867676,"13374","rep2"
"13376","T_Cells","c6",456.191586303711,358.466644287109,"13376","rep2"
"13377","Macrophages","c4",425.289956665039,366.551475524902,"13377","rep2"
"13378","T_Cells","c6",443.88630065918,366.149691772461,"13378","rep2"
"13380","Macrophages","c4",466.533944702148,357.706629943848,"13380","rep2"
"13514","T_Cells","c6",399.784587097168,205.446035003662,"13514","rep2"
"13515","B_Cells","c7",371.456199645996,202.572927093506,"13515","rep2"
"13516","B_Cells","c7",380.85922088623,202.100534820557,"13516","rep2"
"13517","T_Cells","c6",340.586943054199,203.87659072876,"13517","rep2"
"13519","Stromal","c3",349.789111328125,207.817373657227,"13519","rep2"
"13521","T_Cells","c6",389.382774353027,217.14327545166,"13521","rep2"
"13522","Stromal","c3",336.477407836914,215.997832489014,"13522","rep2"
"13523","Stromal","c3",357.40858001709,212.420831298828,"13523","rep2"
"13524","T_Cells","c6",393.835209655762,211.313117980957,"13524","rep2"
"13525","Stromal","c3",347.553866577148,219.120573425293,"13525","rep2"
"13526","T_Cells","c6",366.794636535645,215.719639587402,"13526","rep2"
"13527","Stromal","c3",362.397764587402,223.976919555664,"13527","rep2"
"13528","Endothelial","c8",375.297982788086,223.289147949219,"13528","rep2"
"13529","Stromal","c3",346.149530029297,226.317791748047,"13529","rep2"
"13530","Endothelial","c8",385.890791320801,230.044479370117,"13530","rep2"
"13531","Stromal","c3",377.211520385742,234.825262451172,"13531","rep2"
"13532","T_Cells","c6",343.464875793457,232.548773193359,"13532","rep2"
"13533","Stromal","c3",353.693487548828,232.655334472656,"13533","rep2"
"13534","Stromal","c3",361.287249755859,235.43671875,"13534","rep2"
"13535","Macrophages","c4",331.778153991699,240.165933227539,"13535","rep2"
"13537","Stromal","c3",347.380899047852,245.33345489502,"13537","rep2"
"13538","Endothelial","c8",381.904470825195,211.531324768066,"13538","rep2"
"13539","Stromal","c3",368.068054199219,244.995690917969,"13539","rep2"
"13540","Stromal","c3",381.584294128418,244.802619934082,"13540","rep2"
"13541","T_Cells","c6",393.664602661133,227.432431030273,"13541","rep2"
"13543","T_Cells","c6",405.653472900391,246.604875183105,"13543","rep2"
"13565","T_Cells","c6",338.570190429688,783.777301025391,"13565","rep2"
"13566","Stromal","c3",342.222637939453,764.986148071289,"13566","rep2"
"13567","T_Cells","c6",341.25453338623,828.354000854492,"13567","rep2"
"13568","Stromal","c3",344.917227172852,807.297409057617,"13568","rep2"
"13569","B_Cells","c7",345.579032897949,817.284286499023,"13569","rep2"
"13570","Stromal","c3",347.594203186035,781.215887451172,"13570","rep2"
"13571","Stromal","c3",345.627592468262,796.935336303711,"13571","rep2"
"13572","Macrophages","c4",355.629411315918,803.435314941406,"13572","rep2"
"13573","Macrophages","c4",351.766149902344,827.764956665039,"13573","rep2"
"13574","Stromal","c3",352.42977142334,794.693606567383,"13574","rep2"
"13575","Macrophages","c4",353.370042419434,819.383969116211,"13575","rep2"
"13576","Macrophages","c4",355.25315246582,811.032501220703,"13576","rep2"
"13577","T_Cells","c6",355.849044799805,783.779479980469,"13577","rep2"
"13578","Stromal","c3",359.661282348633,775.017797851562,"13578","rep2"
"13579","Macrophages","c4",359.971731567383,827.32688293457,"13579","rep2"
"13580","T_Cells","c6",359.592022705078,791.092053222656,"13580","rep2"
"13581","Stromal","c3",362.573377990723,817.655694580078,"13581","rep2"
"13582","Stromal","c3",363.801971435547,795.459197998047,"13582","rep2"
"13583","Stromal","c3",369.116235351562,789.641284179687,"13583","rep2"
"13584","B_Cells","c7",365.584175109863,837.412643432617,"13584","rep2"
"13585","Stromal","c3",370.917919921875,826.610525512695,"13585","rep2"
"13586","Macrophages","c4",366.113479614258,805.529705810547,"13586","rep2"
"13587","B_Cells","c7",370.12057800293,816.153356933594,"13587","rep2"
"13588","Stromal","c3",372.588711547852,804.969351196289,"13588","rep2"
"13589","B_Cells","c7",373.544857788086,837.625350952148,"13589","rep2"
"13590","Macrophages","c4",377.804948425293,810.441952514648,"13590","rep2"
"13591","Stromal","c3",377.29006652832,786.65305480957,"13591","rep2"
"13592","Macrophages","c4",380.752529907227,824.106698608398,"13592","rep2"
"13593","Macrophages","c4",382.775456237793,833.073358154297,"13593","rep2"
"13594","Stromal","c3",382.98844909668,787.637890625,"13594","rep2"
"13595","Macrophages","c4",383.970639038086,807.473022460938,"13595","rep2"
"13596","Stromal","c3",389.501293945313,828.534646606445,"13596","rep2"
"13597","Myoepithelial","c5",391.008274841309,780.145138549805,"13597","rep2"
"13598","Myoepithelial","c5",390.344290161133,789.721905517578,"13598","rep2"
"13600","Myoepithelial","c5",395.014698791504,795.57509765625,"13600","rep2"
"13601","Macrophages","c4",393.557989501953,838.198571777344,"13601","rep2"
"13602","Myoepithelial","c5",397.507215881348,771.746771240234,"13602","rep2"
"13603","Myoepithelial","c5",396.953112792969,806.319110107422,"13603","rep2"
"13605","Macrophages","c4",399.771980285645,839.180035400391,"13605","rep2"
"13606","DCIS","c2",404.438809204102,782.081555175781,"13606","rep2"
"13607","DCIS","c2",404.012797546387,796.816738891602,"13607","rep2"
"13608","Macrophages","c4",405.897100830078,837.901611328125,"13608","rep2"
"13609","DCIS","c2",407.274252319336,816.613220214844,"13609","rep2"
"13610","DCIS","c2",413.771844482422,805.358502197266,"13610","rep2"
"13611","DCIS","c2",414.752503967285,832.370074462891,"13611","rep2"
"13612","DCIS","c2",415.563879394531,793.399099731445,"13612","rep2"
"13613","Myoepithelial","c5",416.764042663574,839.943551635742,"13613","rep2"
"13614","DCIS","c2",417.407171630859,826.708319091797,"13614","rep2"
"13615","DCIS","c2",421.865521240234,781.489657592773,"13615","rep2"
"13616","DCIS","c2",424.719303894043,806.55407409668,"13616","rep2"
"13617","DCIS","c2",425.208116149902,821.860195922852,"13617","rep2"
"13618","DCIS","c2",424.60524597168,793.606204223633,"13618","rep2"
"13619","DCIS","c2",433.387524414063,796.381207275391,"13619","rep2"
"13620","DCIS","c2",434.757334899902,825.189120483398,"13620","rep2"
"13621","Stromal","c3",391.36357421875,810.379852294922,"13621","rep2"
"13622","Stromal","c3",388.018566894531,823.670544433594,"13622","rep2"
"13623","Stromal","c3",386.640040588379,817.219955444336,"13623","rep2"
"13624","Endothelial","c8",394.092974853516,826.67978515625,"13624","rep2"
"13625","Myoepithelial","c5",408.499655151367,830.13493347168,"13625","rep2"
"13626","Myoepithelial","c5",425.953967285156,835.750256347656,"13626","rep2"
"13627","DCIS","c2",433.751383972168,812.873718261719,"13627","rep2"
"13773","DCIS","c2",200.26298828125,794.137713623047,"13773","rep2"
"13774","DCIS","c2",203.206484222412,747.190103149414,"13774","rep2"
"13775","DCIS","c2",204.951749420166,812.383660888672,"13775","rep2"
"13776","Myoepithelial","c5",286.784677124023,783.233392333984,"13776","rep2"
"13777","Myoepithelial","c5",288.935824584961,808.300662231445,"13777","rep2"
"13778","Stromal","c3",289.924966430664,831.061352539062,"13778","rep2"
"13779","Myoepithelial","c5",291.034780883789,767.240277099609,"13779","rep2"
"13780","Myoepithelial","c5",291.522607421875,775.782922363281,"13780","rep2"
"13781","Myoepithelial","c5",288.450955200195,791.359130859375,"13781","rep2"
"13782","Myoepithelial","c5",297.882899475098,773.427160644531,"13782","rep2"
"13783","Myoepithelial","c5",298.189198303223,782.784164428711,"13783","rep2"
"13784","Endothelial","c8",297.104234313965,804.744400024414,"13784","rep2"
"13785","Myoepithelial","c5",300.129583740234,759.341928100586,"13785","rep2"
"13786","Stromal","c3",299.239221191406,819.315176391602,"13786","rep2"
"13787","Macrophages","c4",302.642074584961,832.540759277344,"13787","rep2"
"13788","Myoepithelial","c5",301.23369140625,769.67204284668,"13788","rep2"
"13789","Stromal","c3",301.654748535156,792.318597412109,"13789","rep2"
"13790","Endothelial","c8",302.764692687988,799.526165771484,"13790","rep2"
"13791","Stromal","c3",308.85492401123,764.126654052734,"13791","rep2"
"13792","Stromal","c3",309.254502868652,787.981698608398,"13792","rep2"
"13793","Stromal","c3",318.783618164062,791.844311523437,"13793","rep2"
"13794","Stromal","c3",314.648376464844,778.035028076172,"13794","rep2"
"13795","Stromal","c3",314.587339782715,806.359265136719,"13795","rep2"
"13796","Stromal","c3",318.848442077637,762.25908203125,"13796","rep2"
"13797","T_Cells","c6",315.97144317627,819.266668701172,"13797","rep2"
"13798","Macrophages","c4",316.782403564453,833.457476806641,"13798","rep2"
"13799","Macrophages","c4",324.719221496582,828.800738525391,"13799","rep2"
"13800","Stromal","c3",329.025122070312,768.184906005859,"13800","rep2"
"13801","T_Cells","c6",328.090843200684,821.287805175781,"13801","rep2"
"13802","Stromal","c3",331.772914123535,797.643859863281,"13802","rep2"
"13803","Stromal","c3",331.08275604248,810.503274536133,"13803","rep2"
"13804","Macrophages","c4",337.961535644531,815.113009643555,"13804","rep2"
"13805","DCIS","c2",435.689331054688,779.928280639648,"13805","rep2"
"13806","Myoepithelial","c5",441.169299316406,842.332516479492,"13806","rep2"
"13807","DCIS","c2",438.963366699219,819.542929077148,"13807","rep2"
"13808","Myoepithelial","c5",438.545733642578,834.87799987793,"13808","rep2"
"13809","DCIS","c2",440.529257202148,786.075164794922,"13809","rep2"
"13810","DCIS","c2",442.56408996582,776.014514160156,"13810","rep2"
"13811","DCIS","c2",443.722412109375,826.929275512695,"13811","rep2"
"13812","DCIS","c2",442.860064697266,807.749490356445,"13812","rep2"
"13813","DCIS","c2",447.7939453125,815.607632446289,"13813","rep2"
"13815","DCIS","c2",446.628567504883,790.009320068359,"13815","rep2"
"13816","DCIS","c2",445.100030517578,799.526010131836,"13816","rep2"
"13817","Myoepithelial","c5",451.837048339844,783.992291259766,"13817","rep2"
"13818","DCIS","c2",452.649435424805,826.657891845703,"13818","rep2"
"13819","Myoepithelial","c5",452.529592895508,835.777026367187,"13819","rep2"
"13820","Myoepithelial","c5",453.972476196289,797.900405883789,"13820","rep2"
"13821","Myoepithelial","c5",458.812609863281,807.943521118164,"13821","rep2"
"13822","Myoepithelial","c5",461.759594726563,793.567813110351,"13822","rep2"
"13823","DCIS","c2",458.283798217773,780.620565795898,"13823","rep2"
"13824","Myoepithelial","c5",460.892059326172,824.344204711914,"13824","rep2"
"13825","DCIS","c2",462.358911132812,771.175003051758,"13825","rep2"
"13826","Myoepithelial","c5",468.346524047852,817.713955688477,"13826","rep2"
"13827","DCIS","c2",470.071270751953,781.742520141602,"13827","rep2"
"13828","Myoepithelial","c5",470.98264465332,829.872836303711,"13828","rep2"
"13829","DCIS","c2",473.841485595703,791.080899047852,"13829","rep2"
"13830","Stromal","c3",468.626000976562,839.669470214844,"13830","rep2"
"13831","DCIS","c2",474.79638671875,770.548968505859,"13831","rep2"
"13832","Myoepithelial","c5",478.345541381836,816.317764282227,"13832","rep2"
"13833","Myoepithelial","c5",473.144116210938,802.92294921875,"13833","rep2"
"13834","DCIS","c2",481.359970092773,792.127679443359,"13834","rep2"
"13835","Stromal","c3",485.657440185547,828.698742675781,"13835","rep2"
"13836","Stromal","c3",486.302410888672,812.70625,"13836","rep2"
"13837","DCIS","c2",484.829177856445,769.185928344727,"13837","rep2"
"13838","DCIS","c2",485.647634887695,803.448907470703,"13838","rep2"
"13839","DCIS","c2",486.012194824219,779.599310302734,"13839","rep2"
"13840","DCIS","c2",208.665026092529,777.769351196289,"13840","rep2"
"13841","DCIS","c2",215.409060668945,792.14225769043,"13841","rep2"
"13842","DCIS","c2",219.539633178711,768.448818969727,"13842","rep2"
"13843","DCIS","c2",218.089149475098,827.725112915039,"13843","rep2"
"13844","DCIS","c2",222.692088317871,833.300799560547,"13844","rep2"
"13845","DCIS","c2",223.942367553711,806.038803100586,"13845","rep2"
"13846","DCIS","c2",227.297906494141,817.7564453125,"13846","rep2"
"13847","DCIS","c2",228.028427124023,782.012710571289,"13847","rep2"
"13848","DCIS","c2",231.487907409668,832.703454589844,"13848","rep2"
"13849","DCIS","c2",234.336657714844,761.192327880859,"13849","rep2"
"13850","DCIS","c2",234.906687927246,772.946337890625,"13850","rep2"
"13851","DCIS","c2",237.733700561523,824.302026367188,"13851","rep2"
"13852","DCIS","c2",234.968269348145,801.342532348633,"13852","rep2"
"13853","DCIS","c2",239.963134765625,788.609030151367,"13853","rep2"
"13854","DCIS","c2",241.8349609375,810.98798828125,"13854","rep2"
"13855","DCIS","c2",247.06095123291,775.811041259766,"13855","rep2"
"13856","DCIS","c2",247.389895629883,832.037939453125,"13856","rep2"
"13857","DCIS","c2",248.538905334473,805.158349609375,"13857","rep2"
"13858","Myoepithelial","c5",248.213722229004,763.055645751953,"13858","rep2"
"13859","DCIS","c2",251.805729675293,770.740249633789,"13859","rep2"
"13860","DCIS","c2",255.612001037598,789.379187011719,"13860","rep2"
"13861","DCIS","c2",254.270594787598,800.004238891602,"13861","rep2"
"13862","DCIS","c2",256.989152526855,757.706985473633,"13862","rep2"
"13863","Myoepithelial","c5",258.435823059082,831.509127807617,"13863","rep2"
"13864","T_Cells","c6",255.380616760254,838.238259887695,"13864","rep2"
"13865","DCIS","c2",262.898011779785,775.182931518555,"13865","rep2"
"13866","DCIS","c2",263.393334960937,809.575662231445,"13866","rep2"
"13867","Myoepithelial","c5",265.139663696289,825.029278564453,"13867","rep2"
"13868","Myoepithelial","c5",267.387463378906,757.095736694336,"13868","rep2"
"13869","Myoepithelial","c5",270.518103027344,794.182019042969,"13869","rep2"
"13870","Myoepithelial","c5",269.886491394043,838.3822265625,"13870","rep2"
"13871","DCIS","c2",273.042007446289,808.393682861328,"13871","rep2"
"13872","Myoepithelial","c5",272.47093963623,818.37604675293,"13872","rep2"
"13873","Myoepithelial","c5",274.005883789062,828.669793701172,"13873","rep2"
"13874","DCIS","c2",276.666958618164,755.840502929687,"13874","rep2"
"13875","Myoepithelial","c5",278.007690429688,779.774249267578,"13875","rep2"
"13876","DCIS","c2",278.577746582031,768.073156738281,"13876","rep2"
"13877","Myoepithelial","c5",280.591723632812,804.733090209961,"13877","rep2"
"13878","Endothelial","c8",282.693377685547,839.893124389648,"13878","rep2"
"13879","DCIS","c2",209.233292388916,766.452947998047,"13879","rep2"
"13880","Myoepithelial","c5",258.059278869629,813.47287902832,"13880","rep2"
"13881","DCIS","c2",217.456422424316,817.303015136719,"13881","rep2"
"13882","Myoepithelial","c5",251.701710510254,820.34001159668,"13882","rep2"
"13883","Myoepithelial","c5",284.022721862793,817.785186767578,"13883","rep2"
"13884","Myoepithelial","c5",284.752256774902,798.646801757812,"13884","rep2"
"13885","Myoepithelial","c5",286.32733001709,759.374923706055,"13885","rep2"
"13886","Myoepithelial","c5",311.854333496094,655.029849243164,"13886","rep2"
"13887","Myoepithelial","c5",309.984141540527,605.663339233398,"13887","rep2"
"13888","Myoepithelial","c5",310.04266204834,626.115634155273,"13888","rep2"
"13889","Myoepithelial","c5",312.456814575195,614.537393188477,"13889","rep2"
"13890","Myoepithelial","c5",311.658772277832,637.9283203125,"13890","rep2"
"13891","Myoepithelial","c5",314.676391601562,699.752590942383,"13891","rep2"
"13892","Myoepithelial","c5",314.743109130859,643.151690673828,"13892","rep2"
"13893","Myoepithelial","c5",315.997616577148,632.832315063477,"13893","rep2"
"13894","Myoepithelial","c5",313.536383056641,672.692147827148,"13894","rep2"
"13895","Myoepithelial","c5",316.702949523926,663.931295776367,"13895","rep2"
"13896","Myoepithelial","c5",317.760054016113,624.751815795898,"13896","rep2"
"13897","DCIS","c2",316.568788146973,649.185424804688,"13897","rep2"
"13898","DCIS","c2",318.235377502441,654.1248046875,"13898","rep2"
"13899","Myoepithelial","c5",318.594023132324,682.973391723633,"13899","rep2"
"13900","Macrophages","c4",318.821620178223,676.979760742188,"13900","rep2"
"13901","DCIS","c2",322.383978271484,637.216683959961,"13901","rep2"
"13902","Myoepithelial","c5",321.56414642334,673.090637207031,"13902","rep2"
"13903","Myoepithelial","c5",324.764045715332,622.737008666992,"13903","rep2"
"13904","Myoepithelial","c5",325.65754699707,667.684130859375,"13904","rep2"
"13905","Myoepithelial","c5",324.341821289062,616.880599975586,"13905","rep2"
"13906","Myoepithelial","c5",324.207659912109,609.48486328125,"13906","rep2"
"13907","Myoepithelial","c5",324.231005859375,657.753491210937,"13907","rep2"
"13908","Myoepithelial","c5",322.51321105957,646.647357177734,"13908","rep2"
"13909","Myoepithelial","c5",325.872511291504,651.012530517578,"13909","rep2"
"13910","Myoepithelial","c5",331.109111022949,675.160125732422,"13910","rep2"
"13911","Endothelial","c8",327.915437316894,685.551458740234,"13911","rep2"
"13912","Myoepithelial","c5",328.023840332031,644.123712158203,"13912","rep2"
"13913","Macrophages","c4",326.056684875488,674.967080688477,"13913","rep2"
"13914","T_Cells","c6",326.71247253418,629.713296508789,"13914","rep2"
"13915","Stromal","c3",331.784327697754,662.535934448242,"13915","rep2"
"13916","Endothelial","c8",331.067529296875,691.121905517578,"13916","rep2"
"13918","B_Cells","c7",331.936102294922,656.462149047852,"13918","rep2"
"13919","Stromal","c3",334.372770690918,649.06096496582,"13919","rep2"
"13920","Stromal","c3",332.635884094238,623.976574707031,"13920","rep2"
"13921","Endothelial","c8",334.486231994629,684.850094604492,"13921","rep2"
"13922","Endothelial","c8",335.88963470459,638.988848876953,"13922","rep2"
"13923","B_Cells","c7",336.767338562012,655.447897338867,"13923","rep2"
"13924","Stromal","c3",338.964295959473,695.969354248047,"13924","rep2"
"13925","Stromal","c3",337.934350585937,624.672802734375,"13925","rep2"
"13926","Myoepithelial","c5",310.819874572754,692.325155639648,"13926","rep2"
"13927","Myoepithelial","c5",319.563165283203,692.956066894531,"13927","rep2"
"13928","Stromal","c3",328.831869506836,699.998501586914,"13928","rep2"
"13929","Stromal","c3",344.130053710937,620.784405517578,"13929","rep2"
"13930","T_Cells","c6",346.604127502441,637.620257568359,"13930","rep2"
"13931","T_Cells","c6",349.247952270508,691.375961303711,"13931","rep2"
"13932","T_Cells","c6",349.282945251465,664.521792602539,"13932","rep2"
"13933","Endothelial","c8",342.524760437012,675.509588623047,"13933","rep2"
"13934","Endothelial","c8",343.591981506348,655.149017333984,"13934","rep2"
"13935","Stromal","c3",345.08505859375,603.161224365234,"13935","rep2"
"13936","T_Cells","c6",355.700875854492,669.148025512695,"13936","rep2"
"13938","T_Cells","c6",355.501475524902,635.746667480469,"13938","rep2"
"13939","T_Cells","c6",354.417497253418,626.45959777832,"13939","rep2"
"13940","Macrophages","c4",353.320289611816,615.060342407227,"13940","rep2"
"13941","Macrophages","c4",355.879731750488,606.507632446289,"13941","rep2"
"13942","DCIS","c2",373.778472900391,615.480361938477,"13942","rep2"
"13943","Myoepithelial","c5",363.257933044434,613.250253295898,"13943","rep2"
"13944","Myoepithelial","c5",366.01335144043,624.708911132812,"13944","rep2"
"13945","DCIS","c2",372.929043579102,630.244650268555,"13945","rep2"
"13946","DCIS","c2",389.009680175781,620.080551147461,"13946","rep2"
"13947","Myoepithelial","c5",363.649600219727,636.11413269043,"13947","rep2"
"13948","DCIS","c2",378.836891174316,638.696713256836,"13948","rep2"
"13949","Myoepithelial","c5",368.48882598877,643.827011108398,"13949","rep2"
"13950","Myoepithelial","c5",374.806784057617,646.271020507813,"13950","rep2"
"13951","B_Cells","c7",362.13522644043,645.899249267578,"13951","rep2"
"13952","DCIS","c2",393.590751647949,634.535739135742,"13952","rep2"
"13953","Stromal","c3",381.696017456055,652.891775512695,"13953","rep2"
"13954","Macrophages","c4",359.708674621582,654.977398681641,"13954","rep2"
"13955","Macrophages","c4",373.686204528809,658.820867919922,"13955","rep2"
"13957","Macrophages","c4",365.753614807129,664.501455688477,"13957","rep2"
"13958","Endothelial","c8",395.803065490723,662.718032836914,"13958","rep2"
"13959","T_Cells","c6",380.409577941894,670.922109985352,"13959","rep2"
"13960","T_Cells","c6",390.373291015625,667.920806884766,"13960","rep2"
"13961","T_Cells","c6",371.059370422363,677.698297119141,"13961","rep2"
"13962","DCIS","c2",384.133671569824,631.121939086914,"13962","rep2"
"13963","Myoepithelial","c5",389.123919677734,644.910729980469,"13963","rep2"
"13964","Stromal","c3",397.233860778809,651.950622558594,"13964","rep2"
"13965","Stromal","c3",388.019215393066,677.375811767578,"13965","rep2"
"13966","T_Cells","c6",395.04229888916,695.921624755859,"13966","rep2"
"13968","T_Cells","c6",377.662019348144,693.432998657227,"13968","rep2"
"13969","T_Cells","c6",369.085029602051,693.39118347168,"13969","rep2"
"13970","B_Cells","c7",359.770489501953,689.446237182617,"13970","rep2"
"14133","DCIS","c2",211.887661743164,668.481005859375,"14133","rep2"
"14134","DCIS","c2",221.899908447266,608.277099609375,"14134","rep2"
"14135","Macrophages","c4",216.440705108643,632.51159362793,"14135","rep2"
"14136","DCIS","c2",213.40220413208,682.244427490234,"14136","rep2"
"14137","DCIS","c2",216.503155517578,690.995629882813,"14137","rep2"
"14138","DCIS","c2",226.301371765137,671.041589355469,"14138","rep2"
"14139","DCIS","c2",224.835012817383,679.972503662109,"14139","rep2"
"14140","DCIS","c2",230.040640258789,619.027182006836,"14140","rep2"
"14141","DCIS","c2",226.982295227051,640.465298461914,"14141","rep2"
"14142","Tumor","c1",229.017854309082,698.636499023438,"14142","rep2"
"14143","DCIS","c2",234.667106628418,609.377212524414,"14143","rep2"
"14144","DCIS","c2",231.091285705566,682.242144775391,"14144","rep2"
"14145","DCIS","c2",232.120167541504,675.501599121094,"14145","rep2"
"14146","DCIS","c2",230.534614562988,687.895858764648,"14146","rep2"
"14147","DCIS","c2",234.832421875,691.801324462891,"14147","rep2"
"14148","DCIS","c2",238.464169311523,628.113995361328,"14148","rep2"
"14149","Tumor","c1",240.652618408203,686.516528320312,"14149","rep2"
"14150","DCIS","c2",234.688818359375,657.267687988281,"14150","rep2"
"14151","DCIS","c2",244.515412902832,674.666955566406,"14151","rep2"
"14152","DCIS","c2",243.776747131348,636.910488891602,"14152","rep2"
"14153","DCIS","c2",248.221452331543,618.408306884766,"14153","rep2"
"14154","DCIS","c2",246.842303466797,646.164096069336,"14154","rep2"
"14155","DCIS","c2",254.051168823242,651.920947265625,"14155","rep2"
"14156","DCIS","c2",254.632405090332,613.070126342773,"14156","rep2"
"14157","DCIS","c2",252.769839477539,659.717715454101,"14157","rep2"
"14158","DCIS","c2",259.846644592285,643.068008422852,"14158","rep2"
"14159","DCIS","c2",261.898364257812,632.64700012207,"14159","rep2"
